start_ts,srcIp,dstIp,srcPort,dstPort,protocol,duration,packets,bytes,packetsPerSecond,bytesPerSecond,averagePacketSize,synCount,ackCount,finCount,rstCount,pshCount,urgCount,label
1787310036263,10.34.135.159,10.34.135.89,8080,59384,6,0.010242,5,440,488.186,42960.4,88.0,1,5,1,0,1,0,brute_force
1787310036259,10.34.135.89,10.34.135.159,59384,8080,6,0.010837,5,529,461.382,48814.2,105.8,1,4,1,0,1,0,brute_force
1787310036238,10.34.135.159,10.34.135.89,8080,59368,6,0.011129,5,440,449.277,39536.3,88.0,1,5,1,0,1,0,brute_force
1787310036232,10.34.135.89,10.34.135.159,59368,8080,6,0.013236,5,529,377.758,39966.8,105.8,1,4,1,0,1,0,brute_force
1787310036210,10.34.135.159,10.34.135.89,8080,59356,6,0.011411,5,440,438.174,38559.3,88.0,1,5,1,0,1,0,brute_force
1787310036183,10.34.135.159,10.34.135.89,8080,59346,6,0.011324,5,440,441.54,38855.5,88.0,1,5,1,0,1,0,brute_force
1787310036179,10.34.135.89,10.34.135.159,59346,8080,6,0.011877,5,529,420.982,44539.9,105.8,1,4,1,0,1,0,brute_force
1787310036151,10.34.135.89,10.34.135.159,59336,8080,6,0.013837,5,529,361.35,38230.8,105.8,1,4,1,0,1,0,brute_force
1787310036129,10.34.135.159,10.34.135.89,8080,59330,6,0.011639,5,440,429.59,37803.9,88.0,1,5,1,0,1,0,brute_force
1787310036077,10.34.135.159,10.34.135.89,8080,59304,6,0.01207,5,440,414.25,36454.0,88.0,1,5,1,0,1,0,brute_force
1787310036071,10.34.135.89,10.34.135.159,59304,8080,6,0.014002,5,529,357.092,37780.3,105.8,1,4,1,0,1,0,brute_force
1787310036045,10.34.135.89,10.34.135.159,59302,8080,6,0.012426,5,529,402.382,42572.0,105.8,1,4,1,0,1,0,brute_force
1787310036019,10.34.135.89,10.34.135.159,59294,8080,6,0.011215,5,529,445.831,47169.0,105.8,1,4,1,0,1,0,brute_force
1787310035997,10.34.135.159,10.34.135.89,8080,59282,6,0.011855,5,440,421.763,37115.1,88.0,1,5,1,0,1,0,brute_force
1787310035993,10.34.135.89,10.34.135.159,59282,8080,6,0.012899,5,529,387.627,41010.9,105.8,1,4,1,0,1,0,brute_force
1787310035864,10.34.135.89,10.34.135.159,59242,8080,6,0.013204,5,529,378.673,40063.6,105.8,1,4,1,0,1,0,brute_force
1787310035840,10.34.135.89,10.34.135.159,59234,8080,6,0.010543,5,529,474.248,50175.5,105.8,1,4,1,0,1,0,brute_force
1787310035796,10.34.135.159,10.34.135.89,8080,59222,6,0.009952,5,440,502.412,44212.2,88.0,1,5,1,0,1,0,brute_force
1787310035791,10.34.135.89,10.34.135.159,59222,8080,6,0.010891,5,529,459.095,48572.2,105.8,1,4,1,0,1,0,brute_force
1787310035769,10.34.135.159,10.34.135.89,8080,59212,6,0.012378,5,440,403.942,35546.9,88.0,1,5,1,0,1,0,brute_force
1787310035739,10.34.135.89,10.34.135.159,59208,8080,6,0.011468,5,529,435.996,46128.4,105.8,1,4,1,0,1,0,brute_force
1787310035715,10.34.135.159,10.34.135.89,8080,59202,6,0.012583,5,440,397.362,34967.8,88.0,1,5,1,0,1,0,brute_force
1787310035711,10.34.135.89,10.34.135.159,59202,8080,6,0.0138,5,529,362.319,38333.3,105.8,1,4,1,0,1,0,brute_force
1787310035685,10.34.135.89,10.34.135.159,59188,8080,6,0.0123,5,529,406.504,43008.1,105.8,1,4,1,0,1,0,brute_force
1787310035641,10.34.135.159,10.34.135.89,8080,59170,6,0.008472,5,440,590.179,51935.8,88.0,1,5,1,0,1,0,brute_force
1787310035635,10.34.135.89,10.34.135.159,59170,8080,6,0.010947,5,529,456.746,48323.7,105.8,1,4,1,0,1,0,brute_force
1787310035610,10.34.135.159,10.34.135.89,8080,59166,6,0.00843,5,440,593.12,52194.5,88.0,1,5,1,0,1,0,brute_force
1787310035582,10.34.135.159,10.34.135.89,8080,59152,6,0.01153,5,440,433.651,38161.3,88.0,1,5,1,0,1,0,brute_force
1787310035575,10.34.135.89,10.34.135.159,59152,8080,6,0.014059,5,529,355.644,37627.1,105.8,1,4,1,0,1,0,brute_force
1787310035547,10.34.135.89,10.34.135.159,59144,8080,6,0.01377,5,529,363.108,38416.8,105.8,1,4,1,0,1,0,brute_force
1787310035521,10.34.135.89,10.34.135.159,59142,8080,6,0.011604,5,529,430.886,45587.7,105.8,1,4,1,0,1,0,brute_force
1787310035496,10.34.135.89,10.34.135.159,59128,8080,6,0.011264,5,529,443.892,46963.8,105.8,1,4,1,0,1,0,brute_force
1787310035477,10.34.135.159,10.34.135.89,8080,59114,6,0.009145,5,440,546.747,48113.7,88.0,1,5,1,0,1,0,brute_force
1787310035471,10.34.135.89,10.34.135.159,59114,8080,6,0.011396,5,529,438.75,46419.8,105.8,1,4,1,0,1,0,brute_force
1787310036205,10.34.135.89,10.34.135.159,59356,8080,6,0.013007,5,529,384.408,40670.4,105.8,1,4,1,0,1,0,brute_force
1787310035451,10.34.135.159,10.34.135.89,8080,59110,6,0.009251,5,440,540.482,47562.4,88.0,1,5,1,0,1,0,brute_force
1787310035404,10.34.135.159,10.34.135.89,8080,59094,6,0.010151,5,440,492.562,43345.5,88.0,1,5,1,0,1,0,brute_force
1787310035400,10.34.135.89,10.34.135.159,59094,8080,6,0.012098,5,529,413.291,43726.2,105.8,1,4,1,0,1,0,brute_force
1787310035379,10.34.135.159,10.34.135.89,8080,59086,6,0.010764,5,440,464.511,40877.0,88.0,1,5,1,0,1,0,brute_force
1787310035353,10.34.135.159,10.34.135.89,8080,59084,6,0.011166,5,440,447.788,39405.3,88.0,1,5,1,0,1,0,brute_force
1787310035327,10.34.135.159,10.34.135.89,8080,59074,6,0.011101,5,440,450.41,39636.1,88.0,1,5,1,0,1,0,brute_force
1787310035323,10.34.135.89,10.34.135.159,59074,8080,6,0.011022,5,529,453.638,47994.9,105.8,1,4,1,0,1,0,brute_force
1787310035300,10.34.135.159,10.34.135.89,8080,59072,6,0.011555,5,440,432.713,38078.8,88.0,1,5,1,0,1,0,brute_force
1787310035296,10.34.135.89,10.34.135.159,59072,8080,6,0.013249,5,529,377.387,39927.5,105.8,1,4,1,0,1,0,brute_force
1787310035274,10.34.135.159,10.34.135.89,8080,59064,6,0.010878,5,440,459.643,40448.6,88.0,1,5,1,0,1,0,brute_force
1787310035764,10.34.135.89,10.34.135.159,59212,8080,6,0.013302,5,529,375.883,39768.5,105.8,1,4,1,0,1,0,brute_force
1787310035268,10.34.135.89,10.34.135.159,59064,8080,6,0.013446,5,529,371.858,39342.6,105.8,1,4,1,0,1,0,brute_force
1787310035428,10.34.135.159,10.34.135.89,8080,59104,6,0.01033,5,440,484.027,42594.4,88.0,1,5,1,0,1,0,brute_force
1787310035248,10.34.135.159,10.34.135.89,8080,59052,6,0.010616,5,440,470.987,41446.9,88.0,1,5,1,0,1,0,brute_force
1787310035218,10.34.135.89,10.34.135.159,59038,8080,6,0.011728,5,529,426.33,45105.7,105.8,1,4,1,0,1,0,brute_force
1787310036099,10.34.135.89,10.34.135.159,59318,8080,6,0.01135,5,529,440.529,46607.9,105.8,1,4,1,0,1,0,brute_force
1787310035197,10.34.135.159,10.34.135.89,8080,59024,6,0.010151,5,440,492.562,43345.5,88.0,1,5,1,0,1,0,brute_force
1787310035169,10.34.135.159,10.34.135.89,8080,59022,6,0.012257,5,440,407.93,35897.9,88.0,1,5,1,0,1,0,brute_force
1787310035164,10.34.135.89,10.34.135.159,59022,8080,6,0.013762,5,529,363.319,38439.2,105.8,1,4,1,0,1,0,brute_force
1787310035137,10.34.135.89,10.34.135.159,59006,8080,6,0.012233,5,529,408.73,43243.7,105.8,1,4,1,0,1,0,brute_force
1787310035118,10.34.135.159,10.34.135.89,8080,58990,6,0.010558,5,440,473.575,41674.6,88.0,1,5,1,0,1,0,brute_force
1787310035112,10.34.135.89,10.34.135.159,58990,8080,6,0.011646,5,529,429.332,45423.3,105.8,1,4,1,0,1,0,brute_force
1787310035093,10.34.135.159,10.34.135.89,8080,58984,6,0.008625,5,440,579.71,51014.5,88.0,1,5,1,0,1,0,brute_force
1787310035063,10.34.135.89,10.34.135.159,58974,8080,6,0.009737,5,529,513.505,54328.8,105.8,1,4,1,0,1,0,brute_force
1787310035044,10.34.135.159,10.34.135.89,8080,58962,6,0.010416,5,440,480.031,42242.7,88.0,1,5,1,0,1,0,brute_force
1787310035040,10.34.135.89,10.34.135.159,58962,8080,6,0.009197,5,529,543.656,57518.8,105.8,1,4,1,0,1,0,brute_force
1787310034995,10.34.135.159,10.34.135.89,8080,58946,6,0.011102,5,440,450.369,39632.5,88.0,1,5,1,0,1,0,brute_force
1787310034992,10.34.135.89,10.34.135.159,58946,8080,6,0.010004,5,529,499.8,52878.8,105.8,1,4,1,0,1,0,brute_force
1787310034970,10.34.135.159,10.34.135.89,8080,58940,6,0.011174,5,440,447.467,39377.1,88.0,1,5,1,0,1,0,brute_force
1787310034966,10.34.135.89,10.34.135.159,58940,8080,6,0.011285,5,529,443.066,46876.4,105.8,1,4,1,0,1,0,brute_force
1787310034948,10.34.135.159,10.34.135.89,8080,58936,6,0.006528,5,440,765.931,67402.0,88.0,1,5,1,0,1,0,brute_force
1787310035425,10.34.135.89,10.34.135.159,59104,8080,6,0.008219,5,529,608.347,64363.1,105.8,1,4,1,0,1,0,brute_force
1787310034944,10.34.135.89,10.34.135.159,58936,8080,6,0.008793,5,529,568.634,60161.5,105.8,1,4,1,0,1,0,brute_force
1787310035067,10.34.135.159,10.34.135.89,8080,58974,6,0.008978,5,440,556.917,49008.7,88.0,1,5,1,0,1,0,brute_force
1787310034927,10.34.135.159,10.34.135.89,8080,58930,6,0.006067,5,440,824.131,72523.5,88.0,1,5,1,0,1,0,brute_force
1787310034924,10.34.135.89,10.34.135.159,58930,8080,6,0.006168,5,529,810.636,85765.2,105.8,1,4,1,0,1,0,brute_force
1787310034906,10.34.135.159,10.34.135.89,8080,58928,6,0.007155,5,440,698.812,61495.5,88.0,1,5,1,0,1,0,brute_force
1787310034880,10.34.135.89,10.34.135.159,58914,8080,6,0.008664,5,529,577.101,61057.2,105.8,1,4,1,0,1,0,brute_force
1787310034860,10.34.135.89,10.34.135.159,58902,8080,6,0.006786,5,529,736.811,77954.6,105.8,1,4,1,0,1,0,brute_force
1787310034843,10.34.135.159,10.34.135.89,8080,58898,6,0.007187,5,440,695.701,61221.7,88.0,1,5,1,0,1,0,brute_force
1787310035527,10.34.135.159,10.34.135.89,8080,59142,6,0.009166,5,440,545.494,48003.5,88.0,1,5,1,0,1,0,brute_force
1787310034840,10.34.135.89,10.34.135.159,58898,8080,6,0.006529,5,529,765.814,81023.1,105.8,1,4,1,0,1,0,brute_force
1787310034821,10.34.135.159,10.34.135.89,8080,58894,6,0.008185,5,440,610.874,53756.9,88.0,1,5,1,0,1,0,brute_force
1787310034792,10.34.135.89,10.34.135.159,58892,8080,6,0.012034,5,529,415.489,43958.8,105.8,1,4,1,0,1,0,brute_force
1787310034772,10.34.135.159,10.34.135.89,8080,58882,6,0.00931,5,440,537.057,47261.0,88.0,1,5,1,0,1,0,brute_force
1787310034719,10.34.135.89,10.34.135.159,58864,8080,6,0.008512,5,529,587.406,62147.6,105.8,1,4,1,0,1,0,brute_force
1787310034700,10.34.135.159,10.34.135.89,8080,58860,6,0.009226,5,440,541.947,47691.3,88.0,1,5,1,0,1,0,brute_force
1787310034696,10.34.135.89,10.34.135.159,58860,8080,6,0.009825,5,529,508.906,53842.2,105.8,1,4,1,0,1,0,brute_force
1787310034013,10.34.135.89,10.34.135.159,43300,8080,6,0.008657,5,529,577.567,61106.6,105.8,1,4,1,0,1,0,brute_force
1787310034290,10.34.135.159,10.34.135.89,8080,43400,6,0.010402,5,440,480.677,42299.6,88.0,1,5,1,0,1,0,brute_force
1787310034796,10.34.135.159,10.34.135.89,8080,58892,6,0.010099,5,440,495.099,43568.7,88.0,1,5,1,0,1,0,brute_force
1787310035925,10.34.135.159,10.34.135.89,8080,59258,6,0.007932,5,440,630.358,55471.5,88.0,1,5,1,0,1,0,brute_force
1787310035689,10.34.135.159,10.34.135.89,8080,59188,6,0.011241,5,440,444.8,39142.4,88.0,1,5,1,0,1,0,brute_force
1787310034117,10.34.135.159,10.34.135.89,8080,43324,6,0.009149,5,440,546.508,48092.7,88.0,1,5,1,0,1,0,brute_force
1787310035743,10.34.135.159,10.34.135.89,8080,59208,6,0.010573,5,440,472.903,41615.4,88.0,1,5,1,0,1,0,brute_force
1787310035898,10.34.135.159,10.34.135.89,8080,59252,6,0.010532,5,440,474.744,41777.4,88.0,1,5,1,0,1,0,brute_force
1787310034746,10.34.135.159,10.34.135.89,8080,58874,6,0.010232,5,440,488.663,43002.3,88.0,1,5,1,0,1,0,brute_force
1787310034093,10.34.135.159,10.34.135.89,8080,43316,6,0.008434,5,440,592.839,52169.8,88.0,1,5,1,0,1,0,brute_force
1787310035603,10.34.135.89,10.34.135.159,59166,8080,6,0.012102,5,529,413.155,43711.8,105.8,1,4,1,0,1,0,brute_force
1787310035947,10.34.135.159,10.34.135.89,8080,59266,6,0.010579,5,440,472.634,41591.8,88.0,1,5,1,0,1,0,brute_force
1787310034723,10.34.135.159,10.34.135.89,8080,58864,6,0.00779,5,440,641.849,56482.7,88.0,1,5,1,0,1,0,brute_force
1787310035020,10.34.135.159,10.34.135.89,8080,58954,6,0.009769,5,440,511.823,45040.4,88.0,1,5,1,0,1,0,brute_force
1787310034161,10.34.135.89,10.34.135.159,43348,8080,6,0.01033,5,529,484.027,51210.1,105.8,1,4,1,0,1,0,brute_force
1787310035821,10.34.135.159,10.34.135.89,8080,59226,6,0.009487,5,440,527.037,46379.3,88.0,1,5,1,0,1,0,brute_force
1787310035244,10.34.135.89,10.34.135.159,59052,8080,6,0.01096,5,529,456.204,48266.4,105.8,1,4,1,0,1,0,brute_force
1787310036023,10.34.135.159,10.34.135.89,8080,59294,6,0.011499,5,440,434.82,38264.2,88.0,1,5,1,0,1,0,brute_force
1787310035375,10.34.135.89,10.34.135.159,59086,8080,6,0.010897,5,529,458.842,48545.5,105.8,1,4,1,0,1,0,brute_force
1787310035845,10.34.135.159,10.34.135.89,8080,59234,6,0.00924,5,440,541.126,47619.0,88.0,1,5,1,0,1,0,brute_force
1787310035016,10.34.135.89,10.34.135.159,58954,8080,6,0.010229,5,529,488.806,51715.7,105.8,1,4,1,0,1,0,brute_force
1787310036415,10.34.135.159,10.34.135.89,8080,59446,6,0.009169,5,440,545.316,47987.8,88.0,1,5,1,0,1,0,brute_force
1787310036441,10.34.135.159,10.34.135.89,8080,59456,6,0.008909,5,440,561.23,49388.3,88.0,1,5,1,0,1,0,brute_force
1787310036336,10.34.135.89,10.34.135.159,59414,8080,6,0.011468,5,529,435.996,46128.4,105.8,1,4,1,0,1,0,brute_force
1787310034458,10.34.135.89,10.34.135.159,43460,8080,6,0.011765,5,529,424.989,44963.9,105.8,1,4,1,0,1,0,brute_force
1787310036390,10.34.135.159,10.34.135.89,8080,59444,6,0.008648,5,440,578.168,50878.8,88.0,1,5,1,0,1,0,brute_force
1787310035660,10.34.135.89,10.34.135.159,59176,8080,6,0.010589,5,529,472.188,49957.5,105.8,1,4,1,0,1,0,brute_force
1787310034209,10.34.135.89,10.34.135.159,43372,8080,6,0.008819,5,529,566.958,59984.1,105.8,1,4,1,0,1,0,brute_force
1787310036049,10.34.135.159,10.34.135.89,8080,59302,6,0.01128,5,440,443.262,39007.1,88.0,1,5,1,0,1,0,brute_force
1787310034622,10.34.135.159,10.34.135.89,8080,43490,6,0.01042,5,440,479.846,42226.5,88.0,1,5,1,0,1,0,brute_force
1787310035972,10.34.135.159,10.34.135.89,8080,59280,6,0.010515,5,440,475.511,41845.0,88.0,1,5,1,0,1,0,brute_force
1787310035870,10.34.135.159,10.34.135.89,8080,59242,6,0.01134,5,440,440.917,38800.7,88.0,1,5,1,0,1,0,brute_force
1787310035943,10.34.135.89,10.34.135.159,59266,8080,6,0.010471,5,529,477.509,50520.5,105.8,1,4,1,0,1,0,brute_force
1787310035967,10.34.135.89,10.34.135.159,59280,8080,6,0.011807,5,529,423.478,44803.9,105.8,1,4,1,0,1,0,brute_force
1787310035222,10.34.135.159,10.34.135.89,8080,59038,6,0.01088,5,440,459.559,40441.2,88.0,1,5,1,0,1,0,brute_force
1787310034185,10.34.135.89,10.34.135.159,43364,8080,6,0.009705,5,529,515.198,54508.0,105.8,1,4,1,0,1,0,brute_force
1787310036104,10.34.135.159,10.34.135.89,8080,59318,6,0.009959,5,440,502.058,44181.1,88.0,1,5,1,0,1,0,brute_force
1787310034903,10.34.135.89,10.34.135.159,58928,8080,6,0.008342,5,529,599.377,63414.0,105.8,1,4,1,0,1,0,brute_force
1787310034767,10.34.135.89,10.34.135.159,58882,8080,6,0.010759,5,529,464.727,49168.1,105.8,1,4,1,0,1,0,brute_force
1787310034511,10.34.135.89,10.34.135.159,43464,8080,6,0.010525,5,529,475.059,50261.3,105.8,1,4,1,0,1,0,brute_force
1787310033994,10.34.135.159,10.34.135.89,8080,43286,6,0.008692,5,440,575.242,50621.3,88.0,1,5,1,0,1,0,brute_force
1787310034232,10.34.135.89,10.34.135.159,43380,8080,6,0.012186,5,529,410.307,43410.5,105.8,1,4,1,0,1,0,brute_force
1787310034741,10.34.135.89,10.34.135.159,58874,8080,6,0.011873,5,529,421.124,44554.9,105.8,1,4,1,0,1,0,brute_force
1787310034817,10.34.135.89,10.34.135.159,58894,8080,6,0.008955,5,529,558.347,59073.1,105.8,1,4,1,0,1,0,brute_force
1787310034597,10.34.135.159,10.34.135.89,8080,43486,6,0.011339,5,440,440.956,38804.1,88.0,1,5,1,0,1,0,brute_force
1787310034536,10.34.135.89,10.34.135.159,43478,8080,6,0.013249,5,529,377.387,39927.5,105.8,1,4,1,0,1,0,brute_force
1787310035447,10.34.135.89,10.34.135.159,59110,8080,6,0.01027,5,529,486.855,51509.3,105.8,1,4,1,0,1,0,brute_force
1787310034563,10.34.135.89,10.34.135.159,43480,8080,6,0.013891,5,529,359.945,38082.2,105.8,1,4,1,0,1,0,brute_force
1787310035554,10.34.135.159,10.34.135.89,8080,59144,6,0.010261,5,440,487.282,42880.8,88.0,1,5,1,0,1,0,brute_force
1787310034541,10.34.135.159,10.34.135.89,8080,43478,6,0.01237,5,440,404.204,35569.9,88.0,1,5,1,0,1,0,brute_force
1787310034412,10.34.135.159,10.34.135.89,8080,43444,6,0.007602,5,440,657.722,57879.5,88.0,1,5,1,0,1,0,brute_force
1787310034237,10.34.135.159,10.34.135.89,8080,43380,6,0.009906,5,440,504.745,44417.5,88.0,1,5,1,0,1,0,brute_force
1787310035142,10.34.135.159,10.34.135.89,8080,59006,6,0.010938,5,440,457.122,40226.7,88.0,1,5,1,0,1,0,brute_force
1787310036410,10.34.135.89,10.34.135.159,59446,8080,6,0.01149,5,529,435.161,46040.0,105.8,1,4,1,0,1,0,brute_force
1787310034350,1.1.1.1,10.34.135.89,853,50532,6,0.046353,2,156,43.1472,3365.48,78.0,0,2,1,0,1,0,brute_force
1787310034676,10.34.135.159,10.34.135.89,8080,58844,6,0.008652,5,440,577.901,50855.3,88.0,1,5,1,0,1,0,brute_force
1787310036311,10.34.135.89,10.34.135.159,59398,8080,6,0.011251,5,529,444.405,47018.0,105.8,1,4,1,0,1,0,brute_force
1787310035348,10.34.135.89,10.34.135.159,59084,8080,6,0.012969,5,529,385.535,40789.6,105.8,1,4,1,0,1,0,brute_force
1787310036341,10.34.135.159,10.34.135.89,8080,59414,6,0.009773,5,440,511.614,45022.0,88.0,1,5,1,0,1,0,brute_force
1787310035087,10.34.135.89,10.34.135.159,58984,8080,6,0.011758,5,529,425.242,44990.6,105.8,1,4,1,0,1,0,brute_force
1787310036366,10.34.135.159,10.34.135.89,8080,59428,6,0.011492,5,440,435.085,38287.5,88.0,1,5,1,0,1,0,brute_force
1787310034884,10.34.135.159,10.34.135.89,8080,58914,6,0.007449,5,440,671.231,59068.3,88.0,1,5,1,0,1,0,brute_force
1787310036361,10.34.135.89,10.34.135.159,59428,8080,6,0.009955,5,529,502.26,53139.1,105.8,1,4,1,0,1,0,brute_force
1787310035891,10.34.135.89,10.34.135.159,59252,8080,6,0.012794,5,529,390.808,41347.5,105.8,1,4,1,0,1,0,brute_force
1787310034283,10.34.135.89,10.34.135.159,43400,8080,6,0.013588,5,529,367.972,38931.4,105.8,1,4,1,0,1,0,brute_force
1787310034067,10.34.135.159,10.34.135.89,8080,43310,6,0.009937,5,440,503.17,44279.0,88.0,1,5,1,0,1,0,brute_force
1787310034863,10.34.135.159,10.34.135.89,8080,58902,6,0.007025,5,440,711.744,62633.5,88.0,1,5,1,0,1,0,brute_force
1787310035918,10.34.135.89,10.34.135.159,59258,8080,6,0.01136,5,529,440.141,46566.9,105.8,1,4,1,0,1,0,brute_force
1787310035665,10.34.135.159,10.34.135.89,8080,59176,6,0.008921,5,440,560.475,49321.8,88.0,1,5,1,0,1,0,brute_force
1787310034672,10.34.135.89,10.34.135.159,58844,8080,6,0.01002,5,529,499.002,52794.4,105.8,1,4,1,0,1,0,brute_force
1787310034490,10.34.135.159,10.34.135.89,8080,43462,6,0.011692,5,440,427.643,37632.6,88.0,1,5,1,0,1,0,brute_force
1787310036125,10.34.135.89,10.34.135.159,59330,8080,6,0.01259,5,529,397.141,42017.5,105.8,1,4,1,0,1,0,brute_force
1787310034136,10.34.135.89,10.34.135.159,43336,8080,6,0.010952,5,529,456.538,48301.7,105.8,1,4,1,0,1,0,brute_force
1787310034484,10.34.135.89,10.34.135.159,43462,8080,6,0.013708,5,529,364.751,38590.6,105.8,1,4,1,0,1,0,brute_force
1787310035816,10.34.135.89,10.34.135.159,59226,8080,6,0.009328,5,529,536.021,56711.0,105.8,1,4,1,0,1,0,brute_force
1787310034438,10.34.135.159,10.34.135.89,8080,43452,6,0.010031,5,440,498.455,43864.0,88.0,1,5,1,0,1,0,brute_force
1787310036284,10.34.135.89,10.34.135.159,59396,8080,6,0.013415,5,529,372.717,39433.5,105.8,1,4,1,0,1,0,brute_force
1787310035502,10.34.135.159,10.34.135.89,8080,59128,6,0.00845,5,440,591.716,52071.0,88.0,1,5,1,0,1,0,brute_force
1787310034016,10.34.135.159,10.34.135.89,8080,43300,6,0.009352,5,440,534.645,47048.8,88.0,1,5,1,0,1,0,brute_force
1787310034035,10.34.135.89,10.34.135.159,43308,8080,6,0.011706,5,529,427.131,45190.5,105.8,1,4,1,0,1,0,brute_force
1787310034041,10.34.135.159,10.34.135.89,8080,43308,6,0.008654,5,440,577.768,50843.5,88.0,1,5,1,0,1,0,brute_force
1787310034644,10.34.135.89,10.34.135.159,43492,8080,6,0.013358,5,529,374.308,39601.7,105.8,1,4,1,0,1,0,brute_force
1787310034087,10.34.135.89,10.34.135.159,43316,8080,6,0.010934,5,529,457.289,48381.2,105.8,1,4,1,0,1,0,brute_force
1787310034140,10.34.135.159,10.34.135.89,8080,43336,6,0.009659,5,440,517.652,45553.4,88.0,1,5,1,0,1,0,brute_force
1787310034189,10.34.135.159,10.34.135.89,8080,43364,6,0.009036,5,440,553.342,48694.1,88.0,1,5,1,0,1,0,brute_force
1787310035191,10.34.135.89,10.34.135.159,59024,8080,6,0.012441,5,529,401.897,42520.7,105.8,1,4,1,0,1,0,brute_force
1787310034212,10.34.135.159,10.34.135.89,8080,43372,6,0.008829,5,440,566.316,49835.8,88.0,1,5,1,0,1,0,brute_force
1787310036315,10.34.135.159,10.34.135.89,8080,59398,6,0.01103,5,440,453.309,39891.2,88.0,1,5,1,0,1,0,brute_force
1787310034061,10.34.135.89,10.34.135.159,43310,8080,6,0.011878,5,529,420.946,44536.1,105.8,1,4,1,0,1,0,brute_force
1787310034257,10.34.135.89,10.34.135.159,43392,8080,6,0.011608,5,529,430.737,45572.0,105.8,1,4,1,0,1,0,brute_force
1787310034263,10.34.135.159,10.34.135.89,8080,43392,6,0.009926,5,440,503.728,44328.0,88.0,1,5,1,0,1,0,brute_force
1787310034165,10.34.135.159,10.34.135.89,8080,43348,6,0.009012,5,440,554.816,48823.8,88.0,1,5,1,0,1,0,brute_force
1787310034311,10.34.135.89,10.34.135.159,43412,8080,6,0.010924,5,529,457.708,48425.5,105.8,1,4,1,0,1,0,brute_force
1787310034317,10.34.135.159,10.34.135.89,8080,43412,6,0.008323,5,440,600.745,52865.6,88.0,1,5,1,0,1,0,brute_force
1787310034336,10.34.135.89,10.34.135.159,43416,8080,6,0.009392,5,529,532.368,56324.5,105.8,1,4,1,0,1,0,brute_force
1787310034339,10.34.135.159,10.34.135.89,8080,43416,6,0.009745,5,440,513.084,45151.4,88.0,1,5,1,0,1,0,brute_force
1787310034350,10.34.135.89,1.1.1.1,50532,853,6,0.046348,3,198,64.7277,4272.03,66.0,0,3,1,0,0,0,brute_force
1787310034649,10.34.135.159,10.34.135.89,8080,43492,6,0.011696,5,440,427.497,37619.7,88.0,1,5,1,0,1,0,brute_force
1787310034359,10.34.135.89,10.34.135.159,43428,8080,6,0.010234,5,529,488.568,51690.4,105.8,1,4,1,0,1,0,brute_force
1787310034363,10.34.135.159,10.34.135.89,8080,43428,6,0.011613,5,440,430.552,37888.6,88.0,1,5,1,0,1,0,brute_force
1787310034383,10.34.135.89,10.34.135.159,43438,8080,6,0.010571,5,529,472.992,50042.6,105.8,1,4,1,0,1,0,brute_force
1787310034388,10.34.135.159,10.34.135.89,8080,43438,6,0.009732,5,440,513.769,45211.7,88.0,1,5,1,0,1,0,brute_force
1787310034408,10.34.135.89,10.34.135.159,43444,8080,6,0.008991,5,529,556.112,58836.6,105.8,1,4,1,0,1,0,brute_force
1787310034431,10.34.135.89,10.34.135.159,43452,8080,6,0.013207,5,529,378.587,40054.5,105.8,1,4,1,0,1,0,brute_force
1787310034112,10.34.135.89,10.34.135.159,43324,8080,6,0.010812,5,529,462.449,48927.1,105.8,1,4,1,0,1,0,brute_force
1787310034464,10.34.135.159,10.34.135.89,8080,43460,6,0.010722,5,440,466.331,41037.1,88.0,1,5,1,0,1,0,brute_force
1787310034517,10.34.135.159,10.34.135.89,8080,43464,6,0.007917,5,440,631.552,55576.6,88.0,1,5,1,0,1,0,brute_force
1787310036157,10.34.135.159,10.34.135.89,8080,59336,6,0.011238,5,440,444.919,39152.9,88.0,1,5,1,0,1,0,brute_force
1787310034569,10.34.135.159,10.34.135.89,8080,43480,6,0.01199,5,440,417.014,36697.2,88.0,1,5,1,0,1,0,brute_force
1787310034591,10.34.135.89,10.34.135.159,43486,8080,6,0.01344,5,529,372.024,39360.1,105.8,1,4,1,0,1,0,brute_force
1787310034619,10.34.135.89,10.34.135.159,43490,8080,6,0.010973,5,529,455.664,48209.2,105.8,1,4,1,0,1,0,brute_force
1787310042477,34.54.84.110,10.34.135.89,443,51888,6,0.0,1,66,1000.0,66000.0,66.0,0,1,0,0,0,0,brute_force
